"Name","Strain","L-code","Snomed-CT","Mnemonic"
"Trichosporon inkin","Trichosporon inkin CBS 7613 CBS","L-451FE","243547001","Trichnink"
"Trichosporon inkin","Trichosporon inkin CBS 7613 CBS","L-451FE","243547001","Trichnink"
"Trichosporon inkin","Trichosporon inkin CBS 7626 CBS","L-451FE","243547001","Trichnink"
"Trichosporon inkin","Trichosporon inkin CBS 7626 CBS","L-451FE","243547001","Trichnink"
"Trichosporon inkin","Trichosporon inkin CBS 7626 CBS","L-451FE","243547001","Trichnink"
"Trichosporon inkin","Trichosporon inkin CBS 7626 CBS","L-451FE","243547001","Trichnink"
"Trichosporon inkin","Trichosporon inkin CBS 7628 CBS","L-451FE","243547001","Trichnink"
"Trichosporon inkin","Trichosporon inkin CBS 7628 CBS","L-451FE","243547001","Trichnink"
"Trichosporon inkin","Trichosporon inkin CBS 7629 CBS","L-451FE","243547001","Trichnink"
"Trichosporon inkin","Trichosporon inkin CBS 7629 CBS","L-451FE","243547001","Trichnink"
"Trichosporon inkin","Trichosporon inkin CBS 7629 CBS","L-451FE","243547001","Trichnink"
"Trichosporon inkin","Trichosporon inkin CBS 7629 CBS","L-451FE","243547001","Trichnink"
"Trichosporon inkin","Trichosporon inkin CBS 7630 CBS","L-451FE","243547001","Trichnink"
"Trichosporon inkin","Trichosporon inkin CBS 7630 CBS","L-451FE","243547001","Trichnink"
"Trichosporon inkin","Trichosporon inkin CBS 7630 CBS","L-451FE","243547001","Trichnink"
"Trichosporon inkin","Trichosporon inkin CBS 7630 CBS","L-451FE","243547001","Trichnink"
"Trichosporon inkin","Trichosporon inkin CBS 7756 CBS","L-451FE","243547001","Trichnink"
"Trichosporon inkin","Trichosporon inkin CBS 7756 CBS","L-451FE","243547001","Trichnink"
"Trichosporon inkin","Trichosporon inkin RVC_08I VML","L-451FE","243547001","Trichnink"
"Trichosporon inkin","Trichosporon inkin RVC_08I VML","L-451FE","243547001","Trichnink"
"Trichosporon japonicum","Trichosporon japonicum CBS 8641T CBS",,"6261000146105","Trichnjap"
"Trichosporon japonicum","Trichosporon japonicum CBS 8641T CBS",,"6261000146105","Trichnjap"
"Trichosporon gracile","Trichosporon gracile CBS 7609 CBS",,"6271000146104","Apiotmgra"
"Trichosporon gracile","Trichosporon gracile CBS 7609 CBS",,"6271000146104","Apiotmgra"
"Trichosporon gracile","Trichosporon gracile CBS 8189T CBS",,"6271000146104","Apiotmgra"
"Trichosporon gracile","Trichosporon gracile CBS 8189T CBS",,"6271000146104","Apiotmgra"
"Trichosporon jirovecii","Trichosporon jirovecii CBS 6864T CBS",,"6251000146107","Cutnnjir"
"Trichosporon jirovecii","Trichosporon jirovecii CBS 6864T CBS",,"6251000146107","Cutnnjir"
"Trichosporon jirovecii","Trichosporon jirovecii CBS 6950 CBS",,"6251000146107","Cutnnjir"
"Trichosporon jirovecii","Trichosporon jirovecii CBS 6950 CBS",,"6251000146107","Cutnnjir"
"Trichosporon jirovecii","Trichosporon jirovecii CBS 8826 CBS",,"6251000146107","Cutnnjir"
"Trichosporon laibachii","Trichosporon laibachii CBS 5381 CBS",,"6241000146109","Apiotmlai"
"Trichosporon laibachii","Trichosporon laibachii CBS 5381 CBS",,"6241000146109","Apiotmlai"
"Trichosporon laibachii","Trichosporon laibachii CBS 5790T CBS",,"6241000146109","Apiotmlai"
"Trichosporon laibachii","Trichosporon laibachii CBS 5790T CBS",,"6241000146109","Apiotmlai"
"Trichosporon laibachii","Trichosporon laibachii CBS 5791 CBS",,"6241000146109","Apiotmlai"
"Trichosporon laibachii","Trichosporon laibachii CBS 5791 CBS",,"6241000146109","Apiotmlai"
"Trichosporon laibachii","Trichosporon laibachii CBS 8246 CBS",,"6241000146109","Apiotmlai"
"Trichosporon loubieri","Trichosporon loubieri CBS 7065T CBS","L-43239","415972003","Apiotmlou"
"Trichosporon loubieri","Trichosporon loubieri CBS 7065T CBS","L-43239","415972003","Apiotmlou"
"Trichosporon loubieri","Trichosporon loubieri CBS 7065T CBS","L-43239","415972003","Apiotmlou"
"Trichosporon loubieri","Trichosporon loubieri CBS 7065T CBS","L-43239","415972003","Apiotmlou"
"Trichosporon loubieri","Trichosporon loubieri CBS 7132 CBS","L-43239","415972003","Apiotmlou"
"Trichosporon loubieri","Trichosporon loubieri CBS 7132 CBS","L-43239","415972003","Apiotmlou"
"Trichosporon loubieri","Trichosporon loubieri CBS 7132 CBS","L-43239","415972003","Apiotmlou"
"Trichosporon loubieri","Trichosporon loubieri CBS 7132 CBS","L-43239","415972003","Apiotmlou"
"Trichosporon loubieri","Trichosporon loubieri CBS 7691 CBS","L-43239","415972003","Apiotmlou"
"Trichosporon loubieri","Trichosporon loubieri CBS 7691 CBS","L-43239","415972003","Apiotmlou"
"Trichosporon loubieri","Trichosporon loubieri CBS 7691 CBS","L-43239","415972003","Apiotmlou"
"Trichosporon loubieri","Trichosporon loubieri CBS 7691 CBS","L-43239","415972003","Apiotmlou"
"Trichosporon loubieri","Trichosporon loubieri CBS 7719 CBS","L-43239","415972003","Apiotmlou"
"Trichosporon loubieri","Trichosporon loubieri CBS 7719 CBS","L-43239","415972003","Apiotmlou"
"Trichosporon loubieri","Trichosporon loubieri CBS 7719 CBS","L-43239","415972003","Apiotmlou"
"Trichosporon loubieri","Trichosporon loubieri CBS 7719 CBS","L-43239","415972003","Apiotmlou"
"Trichosporon loubieri","Trichosporon loubieri CBS 8265 CBS","L-43239","415972003","Apiotmlou"
"Trichosporon loubieri","Trichosporon loubieri CBS 8265 CBS","L-43239","415972003","Apiotmlou"
"Trichosporon loubieri","Trichosporon loubieri CBS 8265 CBS","L-43239","415972003","Apiotmlou"
"Trichosporon loubieri","Trichosporon loubieri CBS 8265 CBS","L-43239","415972003","Apiotmlou"
"Trichosporon loubieri","Trichosporon loubieri CBS 9171 CBS","L-43239","415972003","Apiotmlou"
"Trichosporon loubieri","Trichosporon loubieri CBS 9171 CBS","L-43239","415972003","Apiotmlou"
"Trichosporon loubieri","Trichosporon loubieri CBS 9171 CBS","L-43239","415972003","Apiotmlou"
"Trichosporon loubieri","Trichosporon loubieri CBS 9171 CBS","L-43239","415972003","Apiotmlou"
"Trichosporon laibachii","Trichosporon laibachii CBS 8523 CBS",,"6241000146109","Apiotmlai"
"Trichosporon laibachii","Trichosporon laibachii CBS 8523 CBS",,"6241000146109","Apiotmlai"
"Trichosporon laibachii","Trichosporon laibachii CBS 8900 CBS",,"6241000146109","Apiotmlai"
"Trichosporon laibachii","Trichosporon laibachii CBS 8900 CBS",,"6241000146109","Apiotmlai"
"Trichosporon moniliiforme","Trichosporon moniliiforme CBS 2467T CBS",,"6231000146101","Cutannmon"
"Trichosporon mucoides","Trichosporon mucoides ATCC 204094 THL","L-43237","243478004","Cutannmuc"
"Trichosporon mucoides","Trichosporon mucoides ATCC 204094 THL","L-43237","243478004","Cutannmuc"
"Trichosporon mucoides","Trichosporon mucoides CBS 7625T CBS","L-43237","243478004","Cutannmuc"
"Trichosporon mucoides","Trichosporon mucoides CBS 7625T CBS","L-43237","243478004","Cutannmuc"
"Trichosporon mucoides","Trichosporon mucoides CBS 8667 CBS","L-43237","243478004","Cutannmuc"
"Trichosporon mucoides","Trichosporon mucoides CBS 8667 CBS","L-43237","243478004","Cutannmuc"
"Trichosporon mucoides","Trichosporon mucoides DSM 12017 DSM","L-43237","243478004","Cutannmuc"
"Trichosporon mucoides","Trichosporon mucoides DSM 12017 DSM","L-43237","243478004","Cutannmuc"
"Trichosporon mycotoxinivorans","Trichosporon mycotoxinivorans 11_0046_01 r RKB","L-4323A","415973008","Trichnmyc"
"Trichosporon mycotoxinivorans","Trichosporon mycotoxinivorans 11_0046_01 r RKB","L-4323A","415973008","Trichnmyc"
"Trichosporon mycotoxinivorans","Trichosporon mycotoxinivorans 11_0046_02 m RKB","L-4323A","415973008","Trichnmyc"
"Trichosporon mycotoxinivorans","Trichosporon mycotoxinivorans 11_0046_02 m RKB","L-4323A","415973008","Trichnmyc"
"Trichosporon ovoides","Trichosporon ovoides CBS 5580 CBS","L-43238","243479007","Trichnovo"
"Trichosporon ovoides","Trichosporon ovoides CBS 5580 CBS","L-43238","243479007","Trichnovo"
"Trichosporon ovoides","Trichosporon ovoides CBS 5580 CBS","L-43238","243479007","Trichnovo"
"Trichosporon ovoides","Trichosporon ovoides CBS 5580 CBS","L-43238","243479007","Trichnovo"
"Trichosporon ovoides","Trichosporon ovoides CBS 7556T CBS","L-43238","243479007","Trichnovo"
"Trichosporon ovoides","Trichosporon ovoides CBS 7556T CBS","L-43238","243479007","Trichnovo"
"Trichosporon ovoides","Trichosporon ovoides CBS 7556T CBS","L-43238","243479007","Trichnovo"
"Trichosporon ovoides","Trichosporon ovoides CBS 7556T CBS","L-43238","243479007","Trichnovo"
"Trichosporon ovoides","Trichosporon ovoides CBS 7612 CBS","L-43238","243479007","Trichnovo"
"Trichosporon ovoides","Trichosporon ovoides CBS 7612 CBS","L-43238","243479007","Trichnovo"
"Trichosporon ovoides","Trichosporon ovoides CBS 7612 CBS","L-43238","243479007","Trichnovo"
"Trichosporon ovoides","Trichosporon ovoides CBS 7612 CBS","L-43238","243479007","Trichnovo"
"Trichosporon ovoides","Trichosporon ovoides VML","L-43238","243479007","Trichnovo"
"Trichosporon ovoides","Trichosporon ovoides VML","L-43238","243479007","Trichnovo"
"Trichosporon sp","Trichosporon sp 122 PSB","L-43230","62289009","Trichnspe"
"Trichosporon sp","Trichosporon sp 122 PSB","L-43230","62289009","Trichnspe"
"Trichosporon sp","Trichosporon sp 128 PSB","L-43230","62289009","Trichnspe"
"Trichosporon sp","Trichosporon sp 128 PSB","L-43230","62289009","Trichnspe"
"Trichosporon moniliiforme","Trichosporon moniliiforme CBS 2467T CBS",,"6231000146101","Cutannmon"
"Trichosporon moniliiforme","Trichosporon moniliiforme CBS 5959 CBS",,"6231000146101","Cutannmon"
"Trichosporon montevideense","Trichosporon montevideense CBS 6721T CBS",,"6221000146103","Apiotmmon"
"Trichosporon montevideense","Trichosporon montevideense CBS 6721T CBS",,"6221000146103","Apiotmmon"
"Trichurus sp","Trichurus sp 1269 MPA","L-00000","713301005","X"
"Trichurus sp","Trichurus sp 1269 MPA","L-00000","713301005","X"
"Trichosporon terricola","Trichosporon terricola CBS 8497_R CBS",,"6211000146108","Cutannter"
"Trueperella abortisuis","Trueperella abortisuis 15TRD0980_003 UGV","L-00000","6201000146106","Truepaabo"
"Trueperella abortisuis","Trueperella abortisuis 15TRD0980_003 UGV","L-00000","6201000146106","Truepaabo"
"Trueperella abortisuis","Trueperella abortisuis 15TRD0981_001 UGV","L-00000","6201000146106","Truepaabo"
"Trueperella abortisuis","Trueperella abortisuis 15TRD0981_001 UGV","L-00000","6201000146106","Truepaabo"
"Trueperella abortisuis","Trueperella abortisuis DSM 19515T UGV","L-00000","6201000146106","Truepaabo"
"Trueperella abortisuis","Trueperella abortisuis DSM 19515T UGV","L-00000","6201000146106","Truepaabo"
"Trueperella abortisuis","Trueperella abortisuis UGV 1142 UGV","L-00000","6201000146106","Truepaabo"
"Trueperella abortisuis","Trueperella abortisuis UGV 1142 UGV","L-00000","6201000146106","Truepaabo"
"Trueperella abortisuis","Trueperella abortisuis UGV 1672 UGV","L-00000","6201000146106","Truepaabo"
"Trueperella abortisuis","Trueperella abortisuis UGV 1672 UGV","L-00000","6201000146106","Truepaabo"
"Trueperella abortisuis","Trueperella abortisuis UGV 3064 UGV","L-00000","6201000146106","Truepaabo"
"Trueperella abortisuis","Trueperella abortisuis UGV 3064 UGV","L-00000","6201000146106","Truepaabo"
"Trueperella bernardiae","Trueperella bernardiae 13035732_1 MVD","L-12002","704975008","Truepaber"
"Trueperella bernardiae","Trueperella bernardiae 13035732_1 MVD","L-12002","704975008","Truepaber"
"Trueperella bernardiae","Trueperella bernardiae 14147556_2 MVD","L-12002","704975008","Truepaber"
"Trueperella bernardiae","Trueperella bernardiae 14147556_2 MVD","L-12002","704975008","Truepaber"
"Trueperella bernardiae","Trueperella bernardiae CCUG 33420 CCUG","L-12002","704975008","Truepaber"
"Trueperella bernardiae","Trueperella bernardiae CCUG 33420 CCUG","L-12002","704975008","Truepaber"
"Trueperella bernardiae","Trueperella bernardiae CCUG 64484 CCUG","L-12002","704975008","Truepaber"
"Trueperella bernardiae","Trueperella bernardiae CCUG 64484 CCUG","L-12002","704975008","Truepaber"
"Trueperella bernardiae","Trueperella bernardiae DSM 9151 DSM","L-12002","704975008","Truepaber"
"Trueperella bernardiae","Trueperella bernardiae DSM 9151 DSM","L-12002","704975008","Truepaber"
"Trueperella bernardiae","Trueperella bernardiae DSM 9151 DSM_2","L-12002","704975008","Truepaber"
"Trueperella bernardiae","Trueperella bernardiae DSM 9151 DSM_2","L-12002","704975008","Truepaber"
"Trueperella bernardiae","Trueperella bernardiae DSM 9152T DSM","L-12002","704975008","Truepaber"
"Trueperella bernardiae","Trueperella bernardiae DSM 9152T DSM","L-12002","704975008","Truepaber"
"Trueperella bernardiae","Trueperella bernardiae DSM 9152T DSM_2","L-12002","704975008","Truepaber"
"Trueperella bernardiae","Trueperella bernardiae DSM 9152T DSM_2","L-12002","704975008","Truepaber"
"Trueperella bernardiae","Trueperella bernardiae DSM 9153 DSM","L-12002","704975008","Truepaber"
"Trueperella bernardiae","Trueperella bernardiae DSM 9153 DSM","L-12002","704975008","Truepaber"
"Trueperella bernardiae","Trueperella bernardiae DSM 9153 DSM_2","L-12002","704975008","Truepaber"
"Trueperella bernardiae","Trueperella bernardiae DSM 9153 DSM_2","L-12002","704975008","Truepaber"
"Trueperella bialowiezensis","Trueperella bialowiezensis DSM 17162T DSM",,"6191000146109","Truepabia"
"Trueperella bonasi","Trueperella bonasi DSM 17163T DSM",,"6181000146107","Truepabon"
"Trueperella bonasi","Trueperella bonasi DSM 17163T UGV",,"6181000146107","Truepabon"
"Trueperella pyogenes","Trueperella pyogenes 11_0097646_001_01 LGL","L-12006","258933002","Truepapyo"
"Trueperella pyogenes","Trueperella pyogenes 11_0097646_001_01 LGL","L-12006","258933002","Truepapyo"
"Trueperella pyogenes","Trueperella pyogenes 141010414 UGV","L-12006","258933002","Truepapyo"
"Trueperella pyogenes","Trueperella pyogenes 141010414 UGV","L-12006","258933002","Truepapyo"
"Trueperella pyogenes","Trueperella pyogenes DSM 20594 DSM","L-12006","258933002","Truepapyo"
"Trueperella pyogenes","Trueperella pyogenes DSM 20594 DSM","L-12006","258933002","Truepapyo"
"Trueperella pyogenes","Trueperella pyogenes DSM 20594 UGV","L-12006","258933002","Truepapyo"
"Trueperella pyogenes","Trueperella pyogenes DSM 20594 UGV","L-12006","258933002","Truepapyo"
"Trueperella pyogenes","Trueperella pyogenes DSM 20630T DSM","L-12006","258933002","Truepapyo"
"Trueperella pyogenes","Trueperella pyogenes DSM 20630T DSM","L-12006","258933002","Truepapyo"
"Trueperella pyogenes","Trueperella pyogenes UGV 1071 UGV","L-12006","258933002","Truepapyo"
"Trueperella pyogenes","Trueperella pyogenes UGV 1071 UGV","L-12006","258933002","Truepapyo"
"Trueperella pyogenes","Trueperella pyogenes UGV 115_19 UGV","L-12006","258933002","Truepapyo"
"Trueperella pyogenes","Trueperella pyogenes UGV 115_19 UGV","L-12006","258933002","Truepapyo"
"Trueperella pyogenes","Trueperella pyogenes UGV 1514 UGV","L-12006","258933002","Truepapyo"
"Trueperella pyogenes","Trueperella pyogenes UGV 1514 UGV","L-12006","258933002","Truepapyo"
"Trueperella pyogenes","Trueperella pyogenes UGV 4984 UGV","L-12006","258933002","Truepapyo"
"Trueperella pyogenes","Trueperella pyogenes UGV 4984 UGV","L-12006","258933002","Truepapyo"
"Trichosporon terricola","Trichosporon terricola CBS 8497_R CBS",,"6211000146108","Cutannter"
"Trichosporon terricola","Trichosporon terricola CBS 8497_S CBS",,"6211000146108","Cutannter"
"Tsukamurella inchonensis","Tsukamurella inchonensis DSM 43246 DSM","L-12E01","113509000","Tsukaainc"
"Tsukamurella inchonensis","Tsukamurella inchonensis DSM 43246 DSM","L-12E01","113509000","Tsukaainc"
"Tsukamurella inchonensis","Tsukamurella inchonensis DSM 43246 DSM_2","L-12E01","113509000","Tsukaainc"
"Tsukamurella inchonensis","Tsukamurella inchonensis DSM 43246 DSM_2","L-12E01","113509000","Tsukaainc"
"Tsukamurella inchonensis","Tsukamurella inchonensis DSM 44067T DSM","L-12E01","113509000","Tsukaainc"
"Tsukamurella inchonensis","Tsukamurella inchonensis DSM 44067T DSM","L-12E01","113509000","Tsukaainc"
"Tsukamurella paurometabola","Tsukamurella paurometabola DSM 20162T DSM","L-12E02","113510005","Tsukaapau"
"Tsukamurella paurometabola","Tsukamurella paurometabola DSM 20162T DSM","L-12E02","113510005","Tsukaapau"
"Tsukamurella paurometabola","Tsukamurella paurometabola DSM 20162T DSM_2","L-12E02","113510005","Tsukaapau"
"Tsukamurella paurometabola","Tsukamurella paurometabola DSM 20162T DSM_2","L-12E02","113510005","Tsukaapau"
"Tsukamurella paurometabola","Tsukamurella paurometabola DSM 43345 DSM","L-12E02","113510005","Tsukaapau"
"Tsukamurella paurometabola","Tsukamurella paurometabola DSM 43345 DSM","L-12E02","113510005","Tsukaapau"
"Tsukamurella paurometabola","Tsukamurella paurometabola DSM 43345 DSM_2","L-12E02","113510005","Tsukaapau"
"Tsukamurella paurometabola","Tsukamurella paurometabola DSM 43345 DSM_2","L-12E02","113510005","Tsukaapau"
"Tsukamurella paurometabola","Tsukamurella paurometabola DSM 44119 DSM","L-12E02","113510005","Tsukaapau"
"Tsukamurella paurometabola","Tsukamurella paurometabola DSM 44119 DSM","L-12E02","113510005","Tsukaapau"
"Tsukamurella paurometabola","Tsukamurella paurometabola DSM 46042 DSM","L-12E02","113510005","Tsukaapau"
"Tsukamurella paurometabola","Tsukamurella paurometabola DSM 46042 DSM","L-12E02","113510005","Tsukaapau"
"Tsukamurella paurometabola","Tsukamurella paurometabola DSM 46042 DSM_2","L-12E02","113510005","Tsukaapau"
"Tsukamurella paurometabola","Tsukamurella paurometabola DSM 46042 DSM_2","L-12E02","113510005","Tsukaapau"
"Tsukamurella paurometabola","Tsukamurella paurometabola DSM 46065 DSM","L-12E02","113510005","Tsukaapau"
"Tsukamurella paurometabola","Tsukamurella paurometabola DSM 46065 DSM","L-12E02","113510005","Tsukaapau"
"Tsukamurella paurometabola","Tsukamurella paurometabola IMET 11082T HKJ","L-12E02","113510005","Tsukaapau"
"Tsukamurella paurometabola","Tsukamurella paurometabola IMET 11082T HKJ","L-12E02","113510005","Tsukaapau"
"Tsukamurella paurometabola","Tsukamurella paurometabola IMET 7373 HKJ","L-12E02","113510005","Tsukaapau"
"Tsukamurella paurometabola","Tsukamurella paurometabola IMET 7373 HKJ","L-12E02","113510005","Tsukaapau"
"Trichosporon terricola","Trichosporon terricola CBS 8497_S CBS",,"6211000146108","Cutannter"
"Trichurus species","Trichurus species AL103 NIH",,"713301005","bacacp"
"Tsukamurella hongkongensis","Tsukamurella hongkongensis DSM 100208T DSM",,,"bacacp"
"Tsukamurella hongkongensis","Tsukamurella hongkongensis DSM 100209 DSM",,,"bacacp"
"Tsukamurella pseudospumae","Tsukamurella pseudospumae DSM 44118T DSM",,,"bacacp"
"Tsukamurella pseudospumae","Tsukamurella pseudospumae DSM 45335 DSM",,,"bacacp"
"Tsukamurella spp.","Tsukamurella spp. 18_610303 UMCU",,"115135006","Tsukaaspe"
"Tsukamurella spp.","Tsukamurella spp. 18_610303 UMCU",,,"Tsukaaspe"
"Tsukamurella pulmonis","Tsukamurella pulmonis DSM 44142T DSM",,,"bacacp"
"Tsukamurella serpentis","Tsukamurella serpentis DSM 100915T DSM",,,"bacacp"
"Tsukamurella sinensis","Tsukamurella sinensis DSM 100207T DSM",,,"bacacp"
"Tsukamurella soli","Tsukamurella soli DSM 45046T DSM",,,"bacacp"
"Tsukamurella spumae","Tsukamurella spumae DSM 44113T DSM",,,"bacacp"
"Tsukamurella spumae","Tsukamurella spumae DSM 44114 DSM",,,"bacacp"
